"logFC","AveExpr","t","P.Value","adj.P.Val","B","Probe","Gene"
-1.55157766247645,4.48750750987857,-4.06101016683913,6.33932202657748e-05,0.00959600805230208,1.54381778311095,"28948_at","28948_at"
0.526248994699662,7.18513805469286,4.05497221827377,6.49598368439167e-05,0.00977530909494751,1.52200162744472,"29116_at","29116_at"
0.352957178609136,3.68904952300714,4.0446925189013,6.77121086937888e-05,0.0100784591743424,1.48492523712209,"4794_at","4794_at"
0.235727116532965,4.00400097951786,4.04450879647894,6.77622929398366e-05,0.0100784591743424,1.4842633509151,"1827_at","1827_at"
-0.619929931016855,7.0368118874,-4.041864158215,6.84886144130999e-05,0.0101276053983579,1.47473860808887,"692063_at","692063_at"
-0.410547252556132,5.25163710989286,-4.03707289943498,6.98233823591478e-05,0.0102656423420214,1.45749677065603,"64332_at","64332_at"
0.331085457117802,1.88503467566071,4.0324898577162,7.11232683578132e-05,0.0103970025778833,1.44102113964209,"2134_at","2134_at"
0.210154374589423,5.283839625525,4.02658503858228,7.28319997989605e-05,0.0105783535127784,1.4198182300693,"26505_at","26505_at"
0.351524531881009,5.36802254685,4.02406938594705,7.35717726456946e-05,0.0105783535127784,1.41079342113469,"3221_at","3221_at"
0.598585159069205,2.48398415266786,4.0239590992854,7.36043673393227e-05,0.0105783535127784,1.41039788605045,"101928915_at","101928915_at"
-0.423165071538802,3.93041811222857,-4.02056021826381,7.46156487164064e-05,0.0106637850584531,1.39821274888896,"401320_at","401320_at"
0.355987682843072,5.28616641595,4.01693907975621,7.5707587033715e-05,0.0107030296091159,1.38524083287634,"4122_at","4122_at"
0.433112412549164,3.86846083971786,4.01687512025497,7.57270095868178e-05,0.0107030296091159,1.38501180527891,"8605_at","8605_at"
0.43103411693717,4.05958112187143,4.01540255193881,7.61754959327003e-05,0.0107072611920348,1.37973969261228,"26033_at","26033_at"
0.289685710418558,6.62851009516429,4.00815932755168,7.84184958456134e-05,0.010923499671673,1.35383229438013,"51092_at","51092_at"
0.150483312427015,7.10433999126429,4.0076838948124,7.85678969426876e-05,0.010923499671673,1.35213322587638,"9653_at","9653_at"
0.579359418360314,6.4745097972,4.00373662382755,7.98187860059153e-05,0.0110060435127481,1.3380336356235,"146691_at","146691_at"
0.323783203380741,6.93056459893571,4.0031007671864,8.0022050401499e-05,0.0110060435127481,1.33576351641002,"57045_at","57045_at"
0.71125205954172,4.04455351244643,4.00013892835653,8.09753614124608e-05,0.0110776026505539,1.32519344345157,"317762_at","317762_at"
0.184402445475553,6.04239000064286,3.9962800505718,8.22335950544851e-05,0.0111898927057651,1.31143245757227,"208_at","208_at"
0.932585957927761,4.99320619701786,3.99184394182835,8.3702992833627e-05,0.0113267880312774,1.29562757408209,"83714_at","83714_at"
0.171905518539992,7.352115410875,3.99048813631041,8.41570384483725e-05,0.0113267880312774,1.29080024030085,"54788_at","54788_at"
0.323917640380562,2.02680064253571,3.98926719942962,8.45679193954336e-05,0.0113267880312774,1.28645434903858,"79955_at","79955_at"
-0.229650132189983,7.19003496573571,-3.98171917774719,8.71506682391699e-05,0.0115872526015858,1.25961355132296,"10724_at","10724_at"
0.230378669052827,4.77273222729286,3.98094868035032,8.74184876908007e-05,0.0115872526015858,1.25687619493489,"26030_at","26030_at"
0.142215151056281,7.51911998843571,3.97754689970376,8.8610295001973e-05,0.0116047276190546,1.24479626047657,"127933_at","127933_at"
